IMG_ID,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status
127,False,True,True,False,0.0,0.9841347052939767,"(89, 173, 212)","(105, 132, 234)",,ambos toleráveis
459,False,False,False,False,18.727116569817447,0.6796875,"(108, 163, 203)","(130, 133, 188)",,nenhum correto
39,False,False,False,False,8.75700751764337,0.5,"(108, 169, 187)","(120, 117, 180)",,nenhum correto
122,False,True,False,False,1.0551359000518015,4.880869926084034,"(74, 159, 168)","(76, 133, 211)",,ambos toleráveis
914,False,False,True,False,0.0,24.380589553426642,"(160, 151, 196)","(83, 105, 199)",,um correto
486,False,False,False,True,23.034664734242288,0.0,"(68, 169, 239)","(134, 149, 216)",,um correto
719,False,False,False,False,9.547917036011702,1.6191488709832242,"(94, 150, 198)","(120, 120, 205)",,nenhum correto
619,False,False,False,False,16.431914450239812,26.639740637814025,"(115, 159, 193)","(87, 129, 156)",,nenhum correto
538,False,True,True,False,0.0,0.8095744354916121,"(101, 175, 201)","(127, 140, 218)",,ambos toleráveis
655,False,True,False,False,1.546031375068214,0.5,"(109, 151, 199)","(120, 117, 217)",,ambos toleráveis
886,False,False,False,False,27.9992209734855,13.423544943042826,"(44, 161, 208)","(78, 123, 194)",,nenhum correto
630,False,False,False,False,4.639357268443314,7.525536360271315,"(100, 157, 167)","(109, 142, 197)",,nenhum correto
811,False,True,True,False,0.0,1.5089909983190133,"(98, 164, 170)","(120, 122, 192)",,ambos toleráveis
727,False,True,True,False,0.0,0.8095744354916121,"(103, 172, 134)","(117, 132, 168)",,ambos toleráveis
402,False,True,False,True,1.5722352966795397,0.0,"(100, 135, 177)","(118, 91, 196)",,ambos toleráveis
154,False,True,False,False,1.34375,0.8375058302035873,"(93, 164, 134)","(108, 127, 160)",,ambos toleráveis
702,False,False,False,False,20.069714921524174,28.331240887138673,"(40, 162, 225)","(43, 128, 195)",,nenhum correto
861,False,False,False,False,20.756720132623617,1.1626197014985167,"(80, 126, 200)","(121, 98, 185)",,nenhum correto
33,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro
98,False,True,False,False,2.1370079500356627,0.5,"(103, 153, 157)","(121, 123, 189)",,ambos toleráveis
747,False,True,True,False,0.0,2.517110634689231,"(98, 176, 181)","(109, 135, 211)",,ambos toleráveis
156,False,False,False,False,6.834465243245649,26.297833847362345,"(94, 139, 170)","(49, 118, 182)",,nenhum correto
110,False,True,False,False,1.4140625,2.2358768990739404,"(94, 176, 175)","(106, 141, 201)",,ambos toleráveis
419,False,False,False,False,5.988750083571409,16.352837627210576,"(99, 141, 187)","(95, 124, 157)",,nenhum correto
134,False,False,False,False,17.834276453671357,1.2734375,"(61, 190, 183)","(96, 147, 156)",,nenhum correto
721,False,True,True,False,0.0,0.75,"(108, 153, 181)","(124, 120, 215)",,ambos toleráveis
62,False,True,True,False,0.0,2.059923817235118,"(101, 185, 162)","(112, 148, 186)",,ambos toleráveis
447,False,False,True,False,0.0,11.17797309531255,"(118, 185, 169)","(141, 141, 168)",,um correto
473,False,False,False,False,23.28827625727495,40.144544743417505,"(75, 155, 246)","(73, 119, 228)",,nenhum correto
145,False,True,True,False,0.0,0.74609375,"(84, 157, 164)","(98, 116, 196)",,ambos toleráveis
582,False,True,False,False,2.625258660061245,0.5,"(103, 183, 201)","(120, 152, 224)",,ambos toleráveis
544,False,True,False,False,0.5,1.0,"(104, 161, 171)","(112, 117, 216)",,ambos toleráveis
91,True,True,True,True,0.0,0.0,"(98, 180, 165)","(112, 137, 180)",,ambos corretos
504,False,True,False,False,0.71875,2.032931995911324,"(88, 160, 162)","(98, 126, 185)",,ambos toleráveis
694,False,True,True,False,0.0,2.8474928150973886,"(102, 160, 160)","(111, 125, 188)",,ambos toleráveis
689,True,True,True,True,0.0,0.0,"(86, 166, 161)","(119, 132, 194)",,ambos corretos
997,True,True,True,True,0.0,0.0,"(82, 161, 135)","(112, 118, 174)",,ambos corretos
520,False,False,False,False,6.458637976895869,3.693470405027296,"(101, 153, 202)","(137, 115, 190)",,nenhum correto
46,False,True,True,False,0.0,1.5337392076331784,"(95, 177, 188)","(117, 130, 209)",,ambos toleráveis
423,False,True,False,True,0.9004562916672442,0.0,"(88, 153, 168)","(110, 107, 200)",,ambos toleráveis
779,False,True,False,False,1.546875,1.2026683386588757,"(98, 171, 206)","(115, 140, 227)",,ambos toleráveis
64,False,False,False,True,8.249500606334074,0.0,"(107, 143, 175)","(117, 100, 192)",,um correto
910,False,True,True,False,0.0,0.68359375,"(99, 145, 193)","(117, 110, 220)",,ambos toleráveis
707,False,True,False,False,4.107919181288746,0.9013878188659973,"(92, 154, 115)","(111, 112, 152)",,ambos toleráveis
193,False,False,False,False,10.431423954230343,0.69140625,"(80, 150, 207)","(114, 107, 222)",,nenhum correto
788,False,True,False,False,0.9004562916672442,0.5,"(87, 177, 215)","(117, 151, 247)",,ambos toleráveis
629,False,False,True,False,0.0,26.992711248988847,"(106, 149, 193)","(120, 121, 152)",,um correto
10,False,True,False,True,0.9943689110435825,0.0,"(90, 160, 177)","(117, 124, 210)",,ambos toleráveis
97,False,False,False,False,13.132723034719062,6.905292151124586,"(115, 200, 196)","(149, 179, 194)",,nenhum correto
784,False,False,False,False,17.912774992573606,26.713491464439894,"(107, 114, 117)","(103, 58, 111)",,nenhum correto
170,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
463,False,False,False,False,15.070424887800215,14.042666677905512,"(101, 143, 185)","(133, 116, 216)",,nenhum correto
129,False,False,False,False,1.4921875,17.467660723250212,"(94, 157, 164)","(118, 138, 181)",,nenhum correto
736,False,False,False,False,17.599586291219186,35.572844651662706,"(84, 161, 199)","(63, 133, 207)",,nenhum correto
663,False,False,False,False,0.9004562916672442,15.132772166957093,"(96, 180, 173)","(109, 130, 178)",,nenhum correto
688,False,False,False,False,0.65234375,16.263795601374277,"(100, 176, 133)","(133, 149, 133)",,nenhum correto
608,False,True,False,False,1.029961908617559,0.5,"(91, 127, 142)","(94, 78, 171)",,ambos toleráveis
180,False,False,False,False,9.289992200111095,39.881246143335495,"(103, 133, 209)","(61, 117, 239)",,nenhum correto
584,False,False,False,False,3.2590862318150235,18.30678138365415,"(106, 171, 172)","(125, 156, 139)",,nenhum correto
787,False,True,True,False,0.0,1.4237464075486943,"(96, 166, 168)","(110, 119, 187)",,ambos toleráveis
59,False,False,False,False,17.144441803850746,1.4337587183693077,"(79, 165, 197)","(121, 132, 192)",,nenhum correto
496,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
11,False,True,False,False,0.66015625,2.146639872950427,"(97, 142, 170)","(122, 122, 207)",,ambos toleráveis
562,False,False,False,False,22.005099312476485,5.229317752838916,"(65, 171, 226)","(99, 156, 210)",,nenhum correto
819,False,True,False,False,1.0551359000518015,1.5737291810080443,"(100, 154, 186)","(116, 117, 204)",,ambos toleráveis
627,False,False,False,False,13.510074953313199,2.95576931874343,"(79, 128, 196)","(122, 106, 209)",,nenhum correto
524,False,False,False,False,0.5,15.598914260250064,"(100, 153, 145)","(107, 134, 131)",,nenhum correto
428,False,False,False,False,37.52508438375339,50.958523059324385,"(64, 190, 215)","(34, 149, 216)",,nenhum correto
993,False,False,True,False,0.0,26.47560148051188,"(91, 144, 178)","(56, 110, 223)",,um correto
860,False,False,True,False,0.0,23.287281622198037,"(89, 158, 176)","(95, 126, 155)",,um correto
714,False,True,False,False,1.3671875,0.8469358978335152,"(106, 167, 134)","(123, 136, 169)",,ambos toleráveis
983,False,True,False,False,1.5089909983190133,1.739843048383334,"(102, 157, 181)","(122, 117, 201)",,ambos toleráveis
732,False,True,False,False,1.4375,2.0775962673243327,"(100, 186, 140)","(116, 153, 175)",,ambos toleráveis
498,False,False,True,False,0.0,53.7553018483446,"(108, 164, 209)","(59, 90, 197)",,um correto
789,False,False,False,False,38.230352005352046,1.642112420976408,"(58, 141, 249)","(109, 123, 220)",,nenhum correto
785,False,True,False,False,1.3680800657879093,0.8095744354916121,"(103, 167, 159)","(119, 134, 191)",,ambos toleráveis
897,False,False,False,False,11.024566960210104,1.6191488709832242,"(80, 149, 200)","(100, 104, 203)",,nenhum correto
449,True,True,True,True,0.0,0.0,"(98, 154, 187)","(110, 115, 214)",,ambos corretos
908,False,True,False,False,1.5635006561424312,0.69921875,"(82, 147, 146)","(108, 109, 188)",,ambos toleráveis
706,False,True,False,False,1.4761542507713454,0.8281342128025279,"(96, 170, 196)","(122, 138, 227)",,ambos toleráveis
892,False,False,False,False,66.23245502126983,59.285971751614255,"(20, 124, 262)","(37, 101, 259)",,nenhum correto
738,False,False,False,False,,,,,Segundo óstio não encontrado!,erro
150,False,True,False,True,2.901342041974929,0.0,"(108, 148, 157)","(132, 122, 198)",,ambos toleráveis
705,False,False,False,False,7.517793021496568,1.625675941147251,"(114, 158, 183)","(120, 138, 207)",,nenhum correto
783,False,False,False,False,8.975950533970273,4.450753206094728,"(104, 133, 164)","(125, 100, 179)",,nenhum correto
951,False,False,False,False,0.6875,15.53046401431715,"(78, 175, 153)","(111, 138, 154)",,nenhum correto
505,False,True,False,False,0.84765625,1.3109237651992058,"(85, 160, 195)","(106, 134, 230)",,ambos toleráveis
117,False,True,False,False,0.765625,0.765625,"(102, 155, 179)","(111, 115, 203)",,ambos toleráveis
560,False,True,False,False,4.8523675861795805,1.76674812177097,"(87, 168, 207)","(106, 120, 216)",,ambos toleráveis
692,False,True,True,False,0.0,0.8095744354916121,"(99, 195, 142)","(116, 145, 178)",,ambos toleráveis
422,False,True,True,False,0.0,0.5,"(101, 159, 169)","(117, 127, 209)",,ambos toleráveis
527,False,True,False,False,1.0661844435078411,1.840312274473581,"(91, 156, 153)","(99, 112, 193)",,ambos toleráveis
450,False,False,False,False,55.4514772842691,59.29594886669707,"(54, 114, 261)","(52, 86, 258)",,nenhum correto
625,False,True,False,False,0.70703125,1.2247012649934523,"(96, 171, 140)","(111, 141, 181)",,ambos toleráveis
650,False,False,False,False,17.238624249505094,25.416437000008294,"(123, 163, 216)","(90, 113, 223)",,nenhum correto
720,True,True,True,True,0.0,0.0,"(96, 167, 180)","(115, 122, 200)",,ambos corretos
588,False,False,False,True,16.06082892724028,0.0,"(116, 132, 143)","(103, 103, 167)",,um correto
971,True,True,True,True,0.0,0.0,"(88, 164, 189)","(111, 134, 228)",,ambos corretos
556,False,True,False,False,1.7421875,0.87109375,"(86, 153, 184)","(102, 113, 226)",,ambos toleráveis
874,False,True,False,False,0.7265625,2.5,"(111, 164, 138)","(116, 124, 183)",,ambos toleráveis
35,False,False,False,False,22.669900588670327,10.5,"(149, 144, 260)","(153, 107, 266)",,nenhum correto
876,False,False,False,False,12.457398106271029,0.734375,"(110, 165, 209)","(112, 138, 218)",,nenhum correto
188,False,True,False,False,2.3222976566861537,1.716546883462552,"(101, 175, 201)","(118, 152, 220)",,ambos toleráveis
613,False,False,False,False,51.94925267523706,1.741631252287726,"(36, 145, 212)","(98, 125, 180)",,nenhum correto
177,False,False,False,False,10.03312461188134,1.0247859079956958,"(105, 141, 151)","(98, 118, 179)",,nenhum correto
691,False,True,False,False,0.63671875,0.8095744354916121,"(90, 181, 142)","(113, 156, 183)",,ambos toleráveis
576,False,False,False,False,18.15736771785509,6.7372021327940725,"(87, 164, 174)","(112, 136, 176)",,nenhum correto
471,False,True,False,False,1.6875,3.2023245951183648,"(92, 163, 169)","(95, 137, 192)",,ambos toleráveis
699,False,False,False,False,6.7614490757171,0.779225893540546,"(109, 133, 129)","(121, 104, 149)",,nenhum correto
27,False,True,True,False,0.0,0.63671875,"(95, 171, 204)","(118, 134, 237)",,ambos toleráveis
831,False,True,True,False,0.0,0.5,"(95, 170, 179)","(119, 133, 210)",,ambos toleráveis
116,False,True,True,False,0.0,2.2655711200489823,"(101, 171, 145)","(121, 138, 183)",,ambos toleráveis
909,False,True,False,False,1.4936235318455626,1.2025731790525525,"(83, 126, 176)","(115, 99, 213)",,ambos toleráveis
162,False,False,True,False,0.0,6.500030517506485,"(107, 158, 175)","(109, 118, 188)",,um correto
194,False,True,False,False,0.8095744354916121,2.156083694900099,"(89, 155, 168)","(121, 120, 210)",,ambos toleráveis
521,False,True,False,False,0.6953125,1.1031404921008474,"(88, 141, 200)","(123, 109, 227)",,ambos toleráveis
670,False,True,True,False,0.0,0.66015625,"(115, 151, 170)","(117, 109, 200)",,ambos toleráveis
190,False,False,False,False,34.11036496859885,28.15167842760029,"(60, 173, 260)","(106, 135, 263)",,nenhum correto
