IMG_ID,dice_artery,artery_voxels,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status
696,0.6347420209410874,19552.0,False,True,True,False,0.0,1.8690334755730031,"(99, 137, 163)","(122, 103, 195)",,ambos toleráveis
571,0.6980867139814116,56436.0,False,True,False,False,2.546875,1.1855002178833889,"(114, 151, 138)","(127, 120, 154)",,ambos toleráveis
446,,,False,False,False,False,10.286772476743192,0.7578125,"(107, 153, 187)","(109, 126, 206)",,nenhum correto
29,0.7456379856619311,39459.0,True,True,True,True,0.0,0.0,"(107, 161, 126)","(121, 126, 160)",,ambos corretos
894,0.40051565080771867,12498.0,False,True,False,False,0.73046875,0.8852031375489823,"(82, 178, 143)","(94, 140, 167)",,ambos toleráveis
407,0.6598152945151481,17950.0,False,True,False,False,2.2547963201390275,1.6331115156829463,"(105, 146, 163)","(114, 110, 198)",,ambos toleráveis
966,0.706521577767551,35005.0,False,True,False,False,0.66015625,0.66015625,"(96, 172, 172)","(120, 125, 199)",,ambos toleráveis
456,0.5544644896094999,19034.0,False,True,False,True,0.70703125,0.0,"(93, 191, 153)","(107, 152, 193)",,ambos toleráveis
53,0.7079829098268495,32949.0,False,True,True,False,0.0,1.1855002178833889,"(110, 142, 170)","(124, 111, 200)",,ambos toleráveis
542,0.7113504518455174,23599.0,False,True,False,False,0.7578125,0.7578125,"(87, 159, 194)","(94, 124, 221)",,ambos toleráveis
639,0.6349930859256427,47288.0,False,True,False,False,0.63671875,3.18359375,"(95, 168, 161)","(115, 140, 196)",,ambos toleráveis
28,0.67130498653391,24827.0,False,True,False,False,1.0737001589130926,0.9501747372194232,"(103, 144, 181)","(128, 115, 217)",,ambos toleráveis
443,0.6809733975786533,34028.0,False,True,True,False,0.0,1.0347950431124031,"(94, 152, 120)","(106, 117, 155)",,ambos toleráveis
460,0.3310357986119392,10652.0,False,True,False,False,0.9556990089474431,1.8120158634122971,"(91, 148, 167)","(107, 117, 202)",,ambos toleráveis
673,0.6514238870870015,28428.0,False,True,False,False,1.46875,0.8884293109893437,"(119, 195, 189)","(135, 159, 221)",,ambos toleráveis
50,0.6325342525986246,33131.0,False,True,False,False,1.1526548838442494,2.2240803050081173,"(97, 132, 185)","(107, 105, 214)",,ambos toleráveis
652,0.708609887147452,27861.0,False,True,False,False,0.7890625,0.5,"(88, 163, 196)","(107, 121, 228)",,ambos toleráveis
919,0.735472071934771,31374.0,False,True,False,False,0.63671875,0.8095744354916121,"(94, 178, 144)","(123, 148, 182)",,ambos toleráveis
34,0.25160470289164283,9419.0,False,True,False,False,1.1987669649803188,1.9602565114852475,"(102, 156, 157)","(125, 130, 192)",,ambos toleráveis
640,0.7436079237147115,35906.0,False,True,False,False,0.8787673501354397,0.72265625,"(89, 178, 146)","(101, 144, 188)",,ambos toleráveis
848,0.6960368377483444,21536.0,False,True,True,False,0.0,0.9722718241315028,"(103, 162, 162)","(127, 130, 179)",,ambos toleráveis
84,0.7450016444806038,31425.0,False,True,False,False,2.07421875,1.0982191061341653,"(100, 170, 140)","(114, 135, 166)",,ambos toleráveis
933,0.6955829544851497,31716.0,False,True,False,True,1.0982191061341653,0.0,"(102, 162, 205)","(132, 128, 213)",,ambos toleráveis
476,0.4593311384508751,10386.0,False,True,False,False,1.3671875,1.2113217636280884,"(100, 155, 185)","(117, 120, 216)",,ambos toleráveis
935,0.7640938606847698,30648.0,False,True,False,True,2.296875,0.0,"(108, 155, 184)","(109, 119, 204)",,ambos toleráveis
827,0.6919881801962533,36139.0,False,True,False,True,0.671875,0.0,"(113, 167, 209)","(128, 136, 229)",,ambos toleráveis
938,,,False,False,True,False,0.0,18.000150891837166,"(87, 191, 208)","(87, 169, 183)",,um correto
834,0.7035674436838455,36854.0,False,True,False,False,1.5703125,0.78515625,"(111, 144, 179)","(118, 110, 204)",,ambos toleráveis
626,0.6381061347739416,39135.0,False,True,True,False,0.0,1.7065082508315774,"(99, 144, 176)","(112, 107, 220)",,ambos toleráveis
977,0.5151622586210972,56646.0,False,True,True,False,0.0,1.1377451873456221,"(100, 149, 222)","(115, 120, 237)",,ambos toleráveis
737,0.5090638719728083,17784.0,False,True,True,False,0.0,1.5072254362320854,"(95, 176, 215)","(107, 131, 238)",,ambos toleráveis
519,0.671173513607211,26895.0,False,True,True,False,0.0,1.6191488709832242,"(115, 183, 160)","(123, 140, 189)",,ambos toleráveis
982,,,False,False,True,False,0.0,26.50474218007462,"(95, 143, 111)","(89, 103, 89)",,um correto
676,,,False,False,False,False,16.3600171681806,0.8916609243998318,"(98, 183, 153)","(98, 161, 185)",,nenhum correto
725,0.6490862333947076,38228.0,False,True,True,False,0.0,0.68359375,"(94, 160, 207)","(113, 125, 241)",,ambos toleráveis
2,0.7092402037210269,25011.0,False,True,False,False,2.6759950872584297,1.9375787534397795,"(87, 155, 222)","(104, 120, 255)",,ambos toleráveis
488,0.6842530563303183,42092.0,False,True,True,False,0.0,0.8500919067959652,"(100, 160, 172)","(127, 125, 202)",,ambos toleráveis
907,0.7440504635381822,32028.0,False,True,True,False,0.0,0.63671875,"(96, 146, 119)","(118, 98, 154)",,ambos toleráveis
825,0.7493445201887782,22930.0,False,True,False,False,1.6415036709547173,0.69921875,"(109, 178, 158)","(122, 143, 191)",,ambos toleráveis
614,0.7242747750265497,26693.0,False,True,False,False,1.6508470615135167,2.2305371596339327,"(92, 134, 191)","(109, 99, 205)",,ambos toleráveis
489,0.6778608574163669,21103.0,False,True,False,False,1.375,1.3947446002763373,"(107, 161, 147)","(123, 132, 176)",,ambos toleráveis
849,0.6035261051017801,55394.0,False,True,False,False,1.5916662618959454,0.67578125,"(113, 145, 163)","(129, 108, 179)",,ambos toleráveis
564,0.722990492653414,22080.0,False,True,False,False,1.624643139902191,0.8819824637747907,"(87, 146, 176)","(102, 117, 202)",,ambos toleráveis
648,0.7550053685340744,24519.0,False,True,False,False,1.5390625,0.76953125,"(94, 150, 168)","(104, 118, 207)",,ambos toleráveis
924,,,False,False,False,False,14.992145261958479,4.29725850561291,"(102, 188, 269)","(137, 175, 258)",,nenhum correto
600,0.6216390987679532,26875.0,False,True,False,False,2.1328125,0.8691559865215507,"(95, 164, 142)","(92, 139, 191)",,ambos toleráveis
510,0.6850044879404696,39113.0,False,True,True,False,0.0,0.8787673501354397,"(86, 155, 179)","(115, 118, 222)",,ambos toleráveis
843,0.6156764589645632,15707.0,False,True,True,False,0.0,1.8485933471916558,"(102, 170, 151)","(113, 135, 184)",,ambos toleráveis
532,0.493072979164394,12638.0,False,True,False,False,0.7421875,0.7421875,"(94, 163, 173)","(114, 127, 194)",,ambos toleráveis
617,0.78358331508649,35515.0,False,True,True,False,0.0,0.8755578578826188,"(89, 193, 138)","(109, 156, 180)",,ambos toleráveis
624,0.7470372599441921,48189.0,True,True,True,True,0.0,0.0,"(95, 166, 186)","(137, 128, 217)",,ambos corretos
480,0.4032411367740709,14092.0,False,True,False,False,1.5390625,1.1976463123364616,"(98, 152, 167)","(115, 125, 194)",,ambos toleráveis
962,0.48439988417547414,21132.0,False,True,False,False,2.35546875,1.2177605157945157,"(98, 164, 161)","(112, 134, 195)",,ambos toleráveis
870,0.6648139141712407,23003.0,False,True,False,False,0.8564224849081498,1.6331862610496237,"(102, 156, 136)","(127, 126, 166)",,ambos toleráveis
703,0.0037522513508104864,231.0,False,True,False,True,0.76171875,0.0,"(111, 170, 160)","(99, 122, 206)",,ambos toleráveis
591,0.5143716120803535,16576.0,False,True,False,False,3.5946754922428323,2.129221593617386,"(93, 150, 153)","(109, 132, 198)",,ambos toleráveis
733,0.6051217077478308,20577.0,False,True,False,False,1.4921875,2.6944207084457994,"(109, 170, 141)","(102, 134, 174)",,ambos toleráveis
854,0.635720442465163,31312.0,False,True,False,False,1.2734375,0.63671875,"(100, 151, 157)","(124, 117, 185)",,ambos toleráveis
989,0.6965750981091687,41497.0,False,True,False,True,0.63671875,0.0,"(105, 141, 186)","(139, 123, 222)",,ambos toleráveis
945,,,False,False,False,False,29.544708511430446,3.1889477602153993,"(92, 163, 245)","(109, 138, 219)",,nenhum correto
929,0.7435183694126849,21836.0,False,True,False,True,1.40625,0.0,"(123, 170, 144)","(129, 127, 180)",,ambos toleráveis
836,0.7513623725671918,26762.0,False,True,False,False,0.9004562916672442,0.5,"(101, 138, 174)","(126, 105, 209)",,ambos toleráveis
896,0.5102007613965445,11657.0,False,True,False,True,0.63671875,0.0,"(104, 139, 170)","(121, 102, 207)",,ambos toleráveis
86,,,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro
89,0.725438650119215,26626.0,False,True,True,False,0.0,0.8281342128025279,"(94, 171, 161)","(106, 129, 195)",,ambos toleráveis
78,0.6689007240739633,17282.0,False,True,False,False,1.2098155084363587,0.85546875,"(102, 156, 177)","(107, 124, 210)",,ambos toleráveis
799,0.6960170192648623,34135.0,False,True,False,False,1.1427099950610828,0.7265625,"(100, 172, 209)","(120, 138, 238)",,ambos toleráveis
175,0.4588135129382431,41892.0,False,True,False,False,0.9004562916672442,0.5,"(98, 197, 169)","(131, 162, 191)",,ambos toleráveis
497,0.5648424148483765,27726.0,False,True,False,False,1.2632597497397358,2.780130568257991,"(97, 166, 158)","(116, 137, 191)",,ambos toleráveis
421,0.42197434042715193,8495.0,False,True,False,False,1.9041516370896647,0.9875012361542895,"(84, 163, 153)","(106, 135, 195)",,ambos toleráveis
750,0.37865784736467534,17559.0,False,True,True,False,0.0,0.9740592917816913,"(92, 152, 185)","(106, 122, 207)",,ambos toleráveis
13,0.5710914863716016,25023.0,False,True,False,False,1.390625,1.1031404921008474,"(112, 172, 166)","(130, 145, 202)",,ambos toleráveis
765,0.5655423363002337,31926.0,False,True,False,True,2.0390625,0.0,"(101, 160, 172)","(126, 124, 207)",,ambos toleráveis
431,0.5952454302731567,46372.0,False,True,True,False,0.0,0.63671875,"(114, 160, 216)","(127, 117, 228)",,ambos toleráveis
868,0.6246204157907032,19005.0,False,True,False,False,0.9943689110435825,1.6498253932234768,"(95, 148, 189)","(111, 122, 219)",,ambos toleráveis
898,0.5220331169080641,19328.0,False,True,False,True,0.69140625,0.0,"(102, 169, 170)","(112, 125, 201)",,ambos toleráveis
890,0.789612676056338,23927.0,False,True,False,False,0.63671875,2.0746343451354567,"(104, 138, 177)","(109, 95, 204)",,ambos toleráveis
956,0.6526831632515684,17797.0,False,True,True,False,0.0,0.63671875,"(100, 169, 172)","(118, 125, 205)",,ambos toleráveis
184,0.7279866211008508,21530.0,False,True,False,False,0.73828125,1.4457241812334485,"(90, 150, 162)","(110, 125, 192)",,ambos toleráveis
786,0.7355742201475374,31502.0,False,True,True,False,0.0,0.63671875,"(102, 169, 175)","(115, 117, 189)",,ambos toleráveis
495,0.7177344062597253,34508.0,False,True,True,False,0.0,0.9998931827716023,"(97, 170, 199)","(111, 139, 225)",,ambos toleráveis
796,0.6520246825590337,24416.0,False,True,True,False,0.0,1.113000238656758,"(116, 171, 167)","(126, 125, 208)",,ambos toleráveis
693,0.6667320421671978,34608.0,False,True,False,False,0.8095744354916121,0.8095744354916121,"(95, 166, 148)","(118, 126, 176)",,ambos toleráveis
777,,,False,False,False,False,40.50163133891376,34.16684937467027,"(85, 144, 261)","(89, 115, 261)",,nenhum correto
912,0.5911984628562169,20046.0,False,True,False,True,2.266951389755772,0.0,"(97, 138, 180)","(119, 108, 211)",,ambos toleráveis
464,0.6409631143039171,24241.0,False,True,True,False,0.0,1.029961908617559,"(116, 177, 166)","(126, 133, 191)",,ambos toleráveis
631,0.7274655805171938,25151.0,False,True,True,False,0.0,1.113000238656758,"(95, 132, 153)","(123, 95, 199)",,ambos toleráveis
636,,,False,False,False,False,76.2092995002727,77.070928429812,"(30, 157, 250)","(30, 135, 262)",,nenhum correto
891,0.6845403571596852,23743.0,False,True,True,False,0.0,1.1855002178833889,"(106, 158, 192)","(126, 118, 220)",,ambos toleráveis
474,0.6735333414308271,19936.0,False,True,True,False,0.0,1.6748157912350576,"(88, 180, 162)","(103, 140, 195)",,ambos toleráveis
101,,,False,False,False,False,17.291856487411927,0.8095744354916121,"(92, 153, 166)","(133, 122, 167)",,nenhum correto
857,0.6841604917370978,40888.0,False,True,False,True,0.9888446393155625,0.0,"(85, 152, 144)","(103, 111, 182)",,ambos toleráveis
923,0.7685544728551542,34654.0,False,True,True,False,0.0,1.1377451873456221,"(97, 188, 186)","(118, 148, 217)",,ambos toleráveis
83,0.6659191732072345,20466.0,False,True,False,True,0.8125,0.0,"(102, 168, 184)","(108, 122, 211)",,ambos toleráveis
770,0.6999728994096784,39465.0,False,True,False,True,0.734375,0.0,"(93, 163, 203)","(107, 126, 229)",,ambos toleráveis
187,,,False,False,False,True,15.36298130110194,0.0,"(122, 144, 139)","(121, 119, 182)",,um correto
795,0.7188126159554731,31117.0,False,True,True,False,0.0,2.156083694900099,"(102, 134, 181)","(117, 95, 218)",,ambos toleráveis
644,0.7754659731252709,30223.0,False,True,False,True,0.74609375,0.0,"(104, 172, 196)","(121, 130, 237)",,ambos toleráveis
730,0.7783546925177827,35331.0,False,True,True,False,0.0,0.8343753657536651,"(88, 143, 183)","(110, 111, 212)",,ambos toleráveis
140,0.7328317490089091,49939.0,False,True,True,False,0.0,0.5,"(91, 154, 140)","(98, 123, 188)",,ambos toleráveis
127,,,False,False,False,False,22.822681401994664,6.458278860867388,"(104, 180, 251)","(113, 137, 246)",,nenhum correto
459,,,False,False,False,False,21.16708317544602,0.8437861682062879,"(104, 166, 211)","(130, 133, 187)",,nenhum correto
39,0.609896169291912,44466.0,False,True,True,False,0.0,0.907898554441106,"(118, 162, 147)","(121, 119, 182)",,ambos toleráveis
122,0.5496376157437259,14337.0,False,True,False,False,0.8981402361485997,5.912360688517981,"(74, 161, 171)","(75, 134, 211)",,ambos toleráveis
914,0.5709009319986192,36622.0,False,True,True,False,0.0,3.222618370989507,"(83, 147, 208)","(121, 119, 234)",,ambos toleráveis
486,0.5528835142687005,41977.0,True,True,True,True,0.0,0.0,"(101, 169, 183)","(133, 148, 217)",,ambos corretos
719,0.7009528353935851,37266.0,False,True,True,False,0.0,1.6191488709832242,"(103, 154, 178)","(120, 121, 205)",,ambos toleráveis
619,0.7155886653206155,35287.0,False,True,False,False,1.4630874888399532,0.8500919067959652,"(101, 169, 170)","(115, 133, 217)",,ambos toleráveis
538,0.6650244363865678,26030.0,False,True,True,False,0.0,0.8095744354916121,"(102, 175, 202)","(127, 139, 218)",,ambos toleráveis
655,0.7717494384826553,11189.0,False,True,False,False,1.6248732297306496,0.8532541254157887,"(108, 151, 200)","(120, 118, 217)",,ambos toleráveis
886,0.5502249574562323,49554.0,False,True,True,False,0.0,0.8095744354916121,"(81, 167, 157)","(101, 123, 195)",,ambos toleráveis
630,0.5727078254813194,8385.0,False,True,False,False,2.33203125,3.2662230313658926,"(103, 159, 173)","(112, 132, 191)",,ambos toleráveis
811,0.726077552693705,34708.0,False,True,False,False,1.5089909983190133,0.8095744354916121,"(98, 161, 168)","(119, 119, 192)",,ambos toleráveis
727,0.6557968347442031,40563.0,False,True,True,False,0.0,1.029961908617559,"(102, 173, 130)","(117, 131, 167)",,ambos toleráveis
402,,,False,False,False,False,1.40625,14.89527242533684,"(101, 136, 178)","(139, 66, 189)",,nenhum correto
154,0.7133276740237691,24616.0,False,True,False,False,0.9501747372194232,1.0737001589130926,"(94, 165, 135)","(108, 129, 162)",,ambos toleráveis
702,,,False,False,False,False,22.74794516872709,28.144102128494712,"(40, 163, 233)","(37, 134, 209)",,nenhum correto
861,,,False,False,False,False,22.502399231890948,1.1626197014985167,"(80, 125, 203)","(121, 98, 185)",,nenhum correto
33,0.7378653276683405,30904.0,False,True,False,False,0.65234375,0.65234375,"(114, 165, 176)","(119, 119, 195)",,ambos toleráveis
98,0.6063314051365138,35836.0,False,True,False,False,0.67578125,0.67578125,"(104, 157, 164)","(120, 121, 189)",,ambos toleráveis
747,0.0,0.0,False,True,True,False,0.0,0.8852031375489823,"(97, 176, 179)","(110, 131, 209)",,ambos toleráveis
156,0.6209395461191278,19754.0,True,True,True,True,0.0,0.0,"(100, 148, 157)","(108, 95, 178)",,ambos corretos
110,0.7049997640878851,33656.0,False,True,False,False,1.658151362928853,2.2358768990739404,"(92, 174, 168)","(107, 141, 200)",,ambos toleráveis
419,,,False,False,False,False,0.63671875,27.390822205864527,"(108, 144, 172)","(102, 109, 138)",,nenhum correto
134,0.552434456928839,19492.0,False,True,False,False,1.4237464075486943,3.4650991661776884,"(83, 187, 141)","(97, 155, 162)",,ambos toleráveis
721,0.6520607450054298,32132.0,False,True,False,True,1.5,0.0,"(110, 152, 181)","(125, 119, 214)",,ambos toleráveis
62,,,False,False,True,False,0.0,13.062221980444455,"(101, 185, 164)","(128, 145, 153)",,um correto
447,,,False,False,False,False,0.6953125,11.710916652749956,"(119, 184, 169)","(142, 140, 166)",,nenhum correto
473,0.5099526424029736,19344.0,False,True,False,False,1.2026683386588757,1.0938058021479407,"(98, 152, 164)","(125, 129, 208)",,ambos toleráveis
145,0.4021679869151086,7980.0,False,True,False,False,0.74609375,0.74609375,"(84, 156, 165)","(99, 117, 196)",,ambos toleráveis
582,0.7185299193134649,22723.0,False,True,False,True,2.546875,0.0,"(102, 183, 200)","(121, 154, 225)",,ambos toleráveis
544,0.762533788952925,20599.0,False,True,False,True,1.1626197014985167,0.0,"(105, 160, 171)","(114, 121, 219)",,ambos toleráveis
91,0.5748645528022027,23311.0,True,True,True,True,0.0,0.0,"(98, 180, 171)","(112, 138, 182)",,ambos corretos
504,0.6975039947104523,18569.0,False,True,False,False,0.71875,1.892883465113476,"(89, 160, 164)","(98, 127, 186)",,ambos toleráveis
694,,,False,False,True,False,0.0,10.03945615716512,"(102, 160, 161)","(136, 128, 168)",,um correto
689,0.7038927370680925,27863.0,True,True,True,True,0.0,0.0,"(87, 167, 164)","(120, 135, 195)",,ambos corretos
997,0.6268229468879347,31912.0,True,True,True,True,0.0,0.0,"(81, 162, 138)","(114, 117, 171)",,ambos corretos
520,0.6082984392843548,23117.0,False,True,False,True,1.703254904736168,0.0,"(117, 147, 167)","(132, 114, 201)",,ambos toleráveis
46,0.7155778143220213,37809.0,False,True,True,False,0.0,1.0444818728979934,"(94, 177, 185)","(115, 127, 208)",,ambos toleráveis
423,0.7608099592976719,29432.0,False,True,False,True,0.63671875,0.0,"(89, 155, 170)","(110, 108, 201)",,ambos toleráveis
779,0.6774498675747257,28135.0,False,True,False,False,2.3203125,1.0938058021479407,"(98, 170, 206)","(117, 142, 227)",,ambos toleráveis
64,0.598467660509592,46955.0,True,True,True,True,0.0,0.0,"(99, 151, 160)","(117, 98, 190)",,ambos corretos
910,0.7201896015405125,34022.0,False,True,False,False,1.3671875,1.2113217636280884,"(101, 142, 196)","(117, 112, 219)",,ambos toleráveis
707,0.6872667757774141,23791.0,False,True,False,False,2.25,0.9013878188659973,"(95, 155, 108)","(112, 113, 153)",,ambos toleráveis
193,0.7132042213735282,40823.0,False,True,True,False,0.0,1.4704320488061493,"(94, 157, 182)","(114, 108, 221)",,ambos toleráveis
788,0.681944310524004,55175.0,False,True,False,False,0.9004562916672442,1.3680800657879093,"(86, 176, 214)","(117, 153, 246)",,ambos toleráveis
629,0.6502817242213695,30553.0,False,True,False,False,1.2734375,1.8690334755730031,"(107, 147, 192)","(126, 114, 216)",,ambos toleráveis
10,0.6504221546774738,33971.0,False,True,False,True,0.9943689110435825,0.0,"(91, 161, 178)","(118, 126, 211)",,ambos toleráveis
97,,,False,False,False,False,13.262509756417241,7.836211088506538,"(116, 199, 197)","(148, 180, 193)",,nenhum correto
784,0.5467752814818658,16759.0,False,True,False,False,0.5,1.029961908617559,"(101, 137, 143)","(117, 101, 174)",,ambos toleráveis
170,0.6611886402429087,57414.0,False,True,True,False,0.0,1.0688145311292905,"(92, 139, 164)","(95, 90, 195)",,ambos toleráveis
463,,,False,False,False,False,22.581404525012736,14.042666677905512,"(102, 171, 190)","(133, 116, 216)",,nenhum correto
129,0.7164685908319185,30275.0,False,True,False,False,1.4921875,0.74609375,"(97, 158, 167)","(109, 118, 201)",,ambos toleráveis
736,,,False,False,False,False,0.66015625,37.611410227765845,"(103, 161, 162)","(60, 135, 206)",,nenhum correto
663,0.6384751868380021,40071.0,False,True,False,False,0.63671875,0.8095744354916121,"(94, 180, 171)","(119, 136, 209)",,ambos toleráveis
688,0.7015859124614165,47157.0,False,True,False,False,0.65234375,1.3046875,"(101, 177, 135)","(105, 137, 169)",,ambos toleráveis
608,0.6692878986456968,35098.0,False,True,False,True,1.3680800657879093,0.0,"(92, 126, 142)","(97, 81, 174)",,ambos toleráveis
180,,,False,False,True,False,0.0,25.941739170239874,"(98, 142, 191)","(126, 55, 177)",,um correto
584,0.7267004885381435,36931.0,False,True,False,False,4.611977880022877,1.5089909983190133,"(109, 170, 174)","(124, 136, 190)",,ambos toleráveis
787,0.7161628794646483,33707.0,False,True,True,False,0.0,1.029961908617559,"(96, 166, 170)","(111, 120, 188)",,ambos toleráveis
59,0.6053433975138063,46267.0,False,True,True,False,0.0,1.0737001589130926,"(113, 164, 166)","(120, 129, 191)",,ambos toleráveis
496,0.5097999723057944,40206.0,False,True,False,False,2.25,1.25,"(98, 161, 202)","(107, 134, 216)",,ambos toleráveis
11,0.6946092536477299,21819.0,False,True,False,False,1.4761542507713454,1.7829838395426674,"(98, 141, 170)","(122, 121, 207)",,ambos toleráveis
562,,,False,False,False,False,13.609066667359691,6.969127696112804,"(100, 170, 189)","(97, 157, 210)",,nenhum correto
819,0.7914723307702004,32003.0,False,True,False,False,0.74609375,1.167609424241739,"(99, 155, 184)","(116, 114, 202)",,ambos toleráveis
627,0.778054790549355,37482.0,False,True,True,False,0.0,2.4287233064748364,"(96, 141, 179)","(122, 107, 210)",,ambos toleráveis
524,0.5621550011039965,34699.0,False,True,False,False,0.5,1.2337876866236195,"(100, 154, 147)","(118, 128, 186)",,ambos toleráveis
428,,,False,False,False,True,19.334321270836124,0.0,"(73, 190, 175)","(99, 121, 172)",,um correto
993,0.3596091418828081,17402.0,True,True,True,True,0.0,0.0,"(88, 146, 173)","(114, 103, 200)",,ambos corretos
860,0.6937400886098714,28997.0,False,True,True,False,0.0,2.712934917969951,"(90, 158, 175)","(102, 128, 212)",,ambos toleráveis
714,0.676289070276727,20221.0,False,True,False,False,1.3671875,0.68359375,"(107, 167, 135)","(123, 134, 169)",,ambos toleráveis
983,0.649228120245775,46056.0,False,True,False,False,0.63671875,1.8690334755730031,"(97, 156, 179)","(122, 118, 202)",,ambos toleráveis
732,0.6120881130941493,16726.0,False,True,False,False,1.6831541261869039,1.6831541261869039,"(101, 185, 139)","(118, 156, 177)",,ambos toleráveis
498,,,False,False,True,False,0.0,58.13774025046608,"(131, 130, 237)","(56, 84, 194)",,um correto
789,0.7010313089121354,27769.0,False,True,False,False,1.46875,0.8884293109893437,"(93, 152, 195)","(110, 121, 218)",,ambos toleráveis
785,0.7485739820729175,19385.0,False,True,False,False,1.739843048383334,0.8095744354916121,"(104, 167, 160)","(121, 136, 191)",,ambos toleráveis
897,0.6697407259672916,31226.0,False,True,True,False,0.0,2.4550058722959935,"(84, 155, 176)","(100, 105, 201)",,ambos toleráveis
449,0.5117028861952444,12324.0,False,True,False,False,0.7734375,0.7734375,"(99, 152, 186)","(110, 117, 215)",,ambos toleráveis
908,0.613506186428586,22424.0,False,True,False,True,2.211123832695859,0.0,"(84, 147, 150)","(108, 106, 187)",,ambos toleráveis
706,0.5662390647679573,46852.0,False,True,False,False,1.3203125,0.8281342128025279,"(96, 170, 195)","(122, 140, 228)",,ambos toleráveis
892,0.655851523665442,38065.0,False,True,True,False,0.0,1.4118162407538206,"(87, 166, 152)","(105, 132, 185)",,ambos toleráveis
738,,,False,False,False,False,54.53038269927235,49.993055090192044,"(137, 211, 261)","(162, 192, 264)",,nenhum correto
150,0.6452270289595996,26222.0,False,True,False,True,3.0688410914433564,0.0,"(108, 147, 156)","(131, 122, 199)",,ambos toleráveis
705,,,False,False,False,False,7.245035510663923,1.8002854862580129,"(113, 158, 182)","(120, 140, 207)",,nenhum correto
783,0.6043170082427275,35110.0,False,True,True,False,0.0,1.1751256997258845,"(98, 142, 146)","(118, 101, 187)",,ambos toleráveis
951,,,False,False,False,False,54.82005364143672,60.29335836143149,"(46, 151, 257)","(34, 124, 251)",,nenhum correto
505,0.7081628892574167,27189.0,False,True,False,False,1.6953125,1.3109237651992058,"(86, 159, 194)","(107, 135, 229)",,ambos toleráveis
117,0.6364093372967302,46657.0,True,True,True,True,0.0,0.0,"(101, 156, 175)","(112, 116, 205)",,ambos corretos
560,0.44184494766253807,16830.0,False,True,False,True,5.381820255063569,0.0,"(86, 168, 208)","(110, 122, 220)",,ambos toleráveis
692,0.6498069498069498,31223.0,True,True,True,True,0.0,0.0,"(97, 195, 140)","(116, 142, 178)",,ambos corretos
422,0.6945318876063892,25030.0,False,True,True,False,0.0,0.5,"(100, 159, 167)","(116, 126, 209)",,ambos toleráveis
527,0.7222393652193079,33820.0,False,True,False,False,1.6857856236619508,2.4729277595800414,"(91, 155, 153)","(100, 114, 194)",,ambos toleráveis
450,,,False,False,False,False,63.37882631928704,63.16468744859358,"(45, 121, 270)","(47, 97, 268)",,nenhum correto
625,0.7296246692581583,32032.0,False,True,True,False,0.0,1.2247012649934523,"(96, 172, 138)","(110, 139, 181)",,ambos toleráveis
650,0.6502932860699666,39941.0,False,True,True,False,0.0,2.447121435546773,"(102, 160, 147)","(108, 125, 177)",,ambos toleráveis
720,0.5270865408714955,18340.0,False,True,False,True,1.0054174544996222,0.0,"(96, 165, 180)","(115, 123, 202)",,ambos toleráveis
588,0.7714629776485447,36073.0,True,True,True,True,0.0,0.0,"(89, 148, 118)","(105, 105, 170)",,ambos corretos
971,0.5907511182799275,36639.0,False,True,False,True,0.7265625,0.0,"(90, 162, 187)","(112, 132, 228)",,ambos toleráveis
556,0.0,0.0,False,True,False,False,0.87109375,1.3295144386497368,"(85, 153, 174)","(103, 116, 226)",,ambos toleráveis
874,0.0,0.0,False,True,False,False,1.6998427374410994,1.7639649275495815,"(112, 162, 138)","(118, 128, 188)",,ambos toleráveis
35,0.5885364695519327,86738.0,False,True,False,False,2.0746343451354567,0.8095744354916121,"(111, 134, 205)","(126, 101, 238)",,ambos toleráveis
876,0.4601264531919233,13467.0,False,True,False,False,3.7023667472645116,0.734375,"(100, 172, 202)","(112, 138, 218)",,ambos toleráveis
188,0.6317463161194966,21809.0,False,True,False,False,2.830368585206704,1.2406879706940823,"(101, 174, 201)","(119, 151, 219)",,ambos toleráveis
613,,,False,False,False,False,51.94925267523706,1.167609424241739,"(36, 145, 212)","(98, 124, 180)",,nenhum correto
177,,,False,False,False,False,9.416134529494524,1.8576179986494128,"(105, 141, 149)","(100, 121, 180)",,nenhum correto
691,0.7162256571478474,23621.0,False,True,True,False,0.0,0.5,"(89, 181, 139)","(115, 153, 182)",,ambos toleráveis
576,,,False,False,False,False,21.403310131152903,21.676062478464868,"(132, 156, 226)","(88, 117, 217)",,nenhum correto
471,0.45530767344937484,6621.0,False,True,False,False,2.53125,2.5875301930605565,"(91, 163, 164)","(95, 135, 191)",,ambos toleráveis
699,0.3673477795171789,110571.0,False,True,False,False,2.44235294145318,0.9820315607596962,"(102, 137, 140)","(121, 105, 149)",,ambos toleráveis
27,0.3874298016938381,118756.0,False,True,True,False,0.0,0.8095744354916121,"(95, 171, 202)","(120, 138, 239)",,ambos toleráveis
831,0.7505718687269501,34966.0,False,True,True,False,0.0,0.7265625,"(95, 170, 181)","(121, 135, 210)",,ambos toleráveis
116,0.5063616598922394,22086.0,False,True,False,False,0.71875,1.892883465113476,"(100, 170, 146)","(121, 137, 183)",,ambos toleráveis
